file,timestamp,NGPSLatitude,NGPSLongitude,NGear,nEngine,rThrottlePedal,pBrakeF,gLat,gLong,sLap,vCar,Lap,lat/lng,latlng
1269758352,17:39:08,-37.84811,144.97357,5,15082,66,1,-3,0,3346,209.8,3,"-37.84811,144.97357",-37.84811:144.97357
1269758353,17:39:10,-37.84813,144.9749,5,16146,89,1,3,0,3458,216.3,3,"-37.84813,144.9749",-37.84813:144.9749
1269758355,17:39:11,-37.84838,144.9756,5,17268,100,1,0,1,3530,233.3,3,"-37.84838,144.9756",-37.84838:144.9756
1269758356,17:39:12,-37.84885,144.97606,6,16072,100,1,0,0,3581,247,3,"-37.84885,144.97606",-37.84885:144.97606
1269758357,17:39:14,-37.84959,144.97697,6,17525,100,1,1,0,3748,272.6,3,"-37.84959,144.97697",-37.84959:144.97697
1269758359,17:39:15,-37.85054,144.97769,7,16440,100,1,1,0,3837,283.7,3,"-37.85054,144.97769",-37.85054:144.97769
1269758360,17:39:16,-37.85109,144.97794,7,16572,100,1,0,0,3898,287.9,3,"-37.85109,144.97794",-37.85109:144.97794
1269758361,17:39:17,-37.85193,144.97826,7,14011,0,78,0,-4,3991,294.7,3,"-37.85193,144.97826",-37.85193:144.97826
1269758362,17:39:18,-37.85241,144.97844,4,15156,0,55,1,-2,4041,201.7,3,"-37.85241,144.97844",-37.85241:144.97844
1269758363,17:39:20,-37.85313,144.97844,3,13348,51,1,3,0,4133,128.4,3,"-37.85313,144.97844",-37.85313:144.97844
1269758365,17:39:21,-37.85337,144.97803,3,16494,100,2,1,1,4162,147.9,3,"-37.85337,144.97803",-37.85337:144.97803
1269758366,17:39:22,-37.85349,144.97765,4,15919,100,1,0,1,4215,181.1,3,"-37.85349,144.97765",-37.85349:144.97765
1269758367,17:39:23,-37.85362,144.97694,5,15333,100,2,0,0,4280,212.9,3,"-37.85362,144.97694",-37.85362:144.97694
1269758368,17:39:24,-37.85385,144.97621,4,14754,100,2,3,0,4323,194.2,3,"-37.85385,144.97621",-37.85385:144.97621
1269758369,17:39:25,-37.85385,144.97577,4,14812,58,1,3,0,4381,178.9,3,"-37.85385,144.97577",-37.85385:144.97577
1269758370,17:39:26,-37.85367,144.97539,4,16092,88,1,2,1,4439,186.6,3,"-37.85367,144.97539",-37.85367:144.97539
1269758371,17:39:27,-37.85318,144.97499,4,16200,100,1,-1,0,4482,209.1,3,"-37.85318,144.97499",-37.85318:144.97499
1269758372,17:39:28,-37.85277,144.97478,4,13623,0,51,0,-2,4549,199.2,3,"-37.85277,144.97478",-37.85277:144.97478
1269758373,17:39:29,-37.85244,144.97456,2,13123,0,43,-1,-2,4581,142.7,3,"-37.85244,144.97456",-37.85244:144.97456
1269758374,17:39:30,-37.85212,144.97418,2,9163,2,1,-2,0,4615,91,3,"-37.85212,144.97418",-37.85212:144.97418
1269758375,17:39:31,-37.85212,144.97398,2,10296,33,1,-1,1,4641,79.4,3,"-37.85212,144.97398",-37.85212:144.97398
1269758376,17:39:32,-37.8523,144.97374,2,14129,69,1,0,1,4670,97.3,3,"-37.8523,144.97374",-37.8523:144.97374
1269758377,17:39:34,-37.85271,144.97331,3,15067,48,1,2,0,4744,151.5,3,"-37.85271,144.97331",-37.85271:144.97331
1269758379,17:39:35,-37.85283,144.97275,3,15554,78,1,2,1,4777,157.8,3,"-37.85283,144.97275",-37.85283:144.97275
1269758381,17:39:37,-37.8525,144.97194,4,15005,100,1,0,1,4876,206.8,3,"-37.8525,144.97194",-37.8525:144.97194
1269758382,17:39:38,-37.85186,144.97116,5,17489,100,1,0,0,4947,234.8,3,"-37.85186,144.97116",-37.85186:144.97116
1269758383,17:39:39,-37.85169,144.97095,6,16341,100,1,0,0,4998,248.7,3,"-37.85169,144.97095",-37.85169:144.97095
1269758384,17:39:40,-37.85114,144.97026,6,16977,100,1,0,1,5080,264.8,3,"-37.85114,144.97026",-37.85114:144.97026
1269758385,17:39:41,-37.85056,144.96954,6,17801,100,1,0,0,5166,274.7,3,"-37.85056,144.96954",-37.85056:144.96954
1269758386,17:39:42,-37.84996,144.96878,7,16499,100,1,0,0,24,283.5,4,"-37.84996,144.96878",-37.84996:144.96878
1269758387,17:39:43,-37.84976,144.96852,7,16783,100,1,0,0,85,288.4,4,"-37.84976,144.96852",-37.84976:144.96852
1269758388,17:39:44,-37.84914,144.96774,7,17233,100,1,0,0,177,294.4,4,"-37.84914,144.96774",-37.84914:144.96774
1269758389,17:39:46,-37.84816,144.96651,4,15046,2,54,1,-2,316,201.7,4,"-37.84816,144.96651",-37.84816:144.96651
1269758391,17:39:47,-37.84778,144.96613,3,13131,9,1,2,0,350,146.7,4,"-37.84778,144.96613",-37.84778:144.96613
1269758392,17:39:48,-37.84737,144.96608,3,14630,68,1,1,1,409,138.5,4,"-37.84737,144.96608",-37.84737:144.96608
1269758393,17:39:49,-37.84707,144.96617,3,17211,100,1,-2,1,442,161.9,4,"-37.84707,144.96617",-37.84707:144.96617
1269758394,17:39:50,-37.8465,144.96613,4,17321,100,1,-3,1,502,199.9,4,"-37.8465,144.96613",-37.8465:144.96613
1269758395,17:39:51,-37.84613,144.96587,5,16415,100,1,-2,1,571,220.8,4,"-37.84613,144.96587",-37.84613:144.96587
1269758396,17:39:52,-37.84579,144.96545,5,17683,100,1,0,1,620,240.6,4,"-37.84579,144.96545",-37.84579:144.96545
1269758397,17:39:54,-37.84472,144.96408,5,17303,100,1,0,0,784,268,4,"-37.84472,144.96408",-37.84472:144.96408
1269758399,17:39:55,-37.84429,144.96362,6,17820,100,1,1,0,842,277.6,4,"-37.84429,144.96362",-37.84429:144.96362
1269758400,17:39:57,-37.84361,144.96298,7,15663,100,9,0,-3,932,286.9,4,"-37.84361,144.96298",-37.84361:144.96298
1269758401,17:39:57,-37.84337,144.9628,7,13201,0,61,0,-2,988,242.7,4,"-37.84337,144.9628",-37.84337:144.9628
1269758402,17:39:58,-37.84281,144.96239,3,14925,0,47,0,-2,1028,176.1,4,"-37.84281,144.96239",-37.84281:144.96239
1269758403,17:39:59,-37.84245,144.96217,2,10684,0,17,1,-1,1070,111.5,4,"-37.84245,144.96217",-37.84245:144.96217
1269758404,17:40:00,-37.84218,144.96222,2,9905,19,1,2,0,1109,83.9,4,"-37.84218,144.96222",-37.84218:144.96222
1269758405,17:40:02,-37.84202,144.96262,2,16122,79,1,0,1,1162,115.2,4,"-37.84202,144.96262",-37.84202:144.96262
1269758407,17:40:03,-37.842,144.96313,3,14119,41,1,-3,0,1193,149.5,4,"-37.842,144.96313",-37.842:144.96313
1269758408,17:40:04,-37.84189,144.96347,3,13636,26,1,-4,0,1239,144.7,4,"-37.84189,144.96347",-37.84189:144.96347
1269758409,17:40:07,-37.84066,144.96367,4,15095,100,1,2,0,1363,204.2,4,"-37.84066,144.96367",-37.84066:144.96367
1269758412,17:40:08,-37.84045,144.96364,5,15576,62,1,3,0,1431,214.7,4,"-37.84045,144.96364",-37.84045:144.96364
1269758413,17:40:09,-37.83964,144.96399,5,16337,100,1,1,0,1500,222.9,4,"-37.83964,144.96399",-37.83964:144.96399
1269758414,17:40:10,-37.83948,144.9642,5,17958,100,1,1,1,1550,242,4,"-37.83948,144.9642",-37.83948:144.9642
1269758415,17:40:11,-37.83896,144.96526,6,16610,100,1,0,0,1656,255.5,4,"-37.83896,144.96526",-37.83896:144.96526
1269758416,17:40:12,-37.83864,144.96617,6,17162,100,1,0,0,1684,266.5,4,"-37.83864,144.96617",-37.83864:144.96617
1269758417,17:40:13,-37.83842,144.9668,6,13932,1,71,-1,-3,1794,251.6,4,"-37.83842,144.9668",-37.83842:144.9668
1269758418,17:40:14,-37.83831,144.96706,3,14299,1,47,0,-2,1832,190.8,4,"-37.83831,144.96706",-37.83831:144.96706
1269758419,17:40:15,-37.83804,144.96779,3,12487,16,1,3,0,1876,154.1,4,"-37.83804,144.96779",-37.83804:144.96779
1269758420,17:40:16,-37.83807,144.96811,3,14010,67,1,2,1,1904,130.3,4,"-37.83807,144.96811",-37.83807:144.96811
1269758421,17:40:17,-37.83831,144.96857,3,17559,100,1,-1,1,1952,165.6,4,"-37.83831,144.96857",-37.83831:144.96857
1269758422,17:40:18,-37.83847,144.96898,4,16853,100,1,-1,1,1991,192.1,4,"-37.83847,144.96898",-37.83847:144.96898
1269758423,17:40:19,-37.8386,144.96976,5,16710,100,1,3,0,2058,224.4,4,"-37.8386,144.96976",-37.8386:144.96976
1269758424,17:40:20,-37.83875,144.97031,5,17612,100,1,2,0,2132,238.9,4,"-37.83875,144.97031",-37.83875:144.97031
1269758425,17:40:22,-37.83966,144.97134,6,17040,100,1,2,0,2267,263.4,4,"-37.83966,144.97134",-37.83966:144.97134
1269758427,17:40:23,-37.84043,144.97163,6,17667,100,1,0,-1,2353,274.6,4,"-37.84043,144.97163",-37.84043:144.97163
1269758428,17:40:24,-37.84124,144.97182,6,13114,0,71,0,-3,2437,260.5,4,"-37.84124,144.97182",-37.84124:144.97182
1269758429,17:40:25,-37.84164,144.97191,3,14494,0,53,0,-2,2475,178.2,4,"-37.84164,144.97191",-37.84164:144.97191
1269758430,17:40:26,-37.84193,144.97195,2,12197,3,10,2,-1,2504,121,4,"-37.84193,144.97195",-37.84193:144.97195
1269758431,17:40:27,-37.84223,144.97182,2,13159,44,1,1,1,2538,101.4,4,"-37.84223,144.97182",-37.84223:144.97182
1269758432,17:40:28,-37.84236,144.97159,2,17020,83,1,-2,0,2575,120.6,4,"-37.84236,144.97159",-37.84236:144.97159
1269758433,17:40:29,-37.8426,144.97116,2,17311,91,1,-2,1,2623,158.6,4,"-37.8426,144.97116",-37.8426:144.97116
1269758434,17:40:30,-37.84289,144.97093,4,16130,98,1,-1,1,2623,182.4,4,"-37.84289,144.97093",-37.84289:144.97093
1269758435,17:40:31,-37.84348,144.97075,5,16124,98,1,0,1,2727,219,4,"-37.84348,144.97075",-37.84348:144.97075
1269758436,17:40:32,-37.84393,144.97066,5,17589,100,1,-1,1,2776,236.6,4,"-37.84393,144.97066",-37.84393:144.97066
1269758437,17:40:33,-37.84467,144.9706,6,16698,100,1,-1,0,2856,257.1,4,"-37.84467,144.9706",-37.84467:144.9706
1269758438,17:40:34,-37.84519,144.97064,6,17263,100,1,-2,0,2940,266.9,4,"-37.84519,144.97064",-37.84519:144.97064
1269758439,17:40:36,-37.84671,144.97147,7,16494,100,1,-1,0,3087,283.4,4,"-37.84671,144.97147",-37.84671:144.97147
1269758441,17:40:37,-37.84715,144.97194,7,16799,100,1,0,0,3178,289.1,4,"-37.84715,144.97194",-37.84715:144.97194
1269758442,17:40:38,-37.84756,144.97247,7,14947,0,67,-1,-2,3239,291.8,4,"-37.84756,144.97247",-37.84756:144.97247
1269758443,17:40:39,-37.84791,144.97298,5,15039,19,1,-3,0,3290,222.7,4,"-37.84791,144.97298",-37.84791:144.97298
1269758444,17:40:40,-37.84811,144.97375,5,15056,79,1,2,0,3357,207.7,4,"-37.84811,144.97375",-37.84811:144.97375
1269758445,17:40:41,-37.84805,144.97456,5,15509,64,1,3,0,3424,213.9,4,"-37.84805,144.97456",-37.84805:144.97456
1269758446,17:40:42,-37.84829,144.97531,5,16696,100,1,1,1,3493,220.8,4,"-37.84829,144.97531",-37.84829:144.97531
1269758447,17:40:44,-37.84914,144.97646,6,16565,100,1,1,0,3621,256.3,4,"-37.84914,144.97646",-37.84914:144.97646
1269758449,17:40:45,-37.84952,144.97693,6,16211,100,1,1,0,3705,265.6,4,"-37.84952,144.97693",-37.84952:144.97693
1269758450,17:40:46,-37.85001,144.97734,6,16946,100,1,1,0,3734,277.2,4,"-37.85001,144.97734",-37.85001:144.97734
1269758451,17:40:47,-37.85075,144.9778,7,16375,100,1,1,0,3852,282.4,4,"-37.85075,144.9778",-37.85075:144.9778
1269758452,17:40:48,-37.85155,144.97813,7,16858,100,1,0,0,3943,290.4,4,"-37.85155,144.97813",-37.85155:144.97813
1269758453,17:40:49,-37.85211,144.97833,7,13704,0,82,0,-3,4004,287.8,4,"-37.85211,144.97833",-37.85211:144.97833
1269758454,17:40:51,-37.85255,144.97849,3,13257,0,24,2,-1,4069,164.3,4,"-37.85255,144.97849",-37.85255:144.97849
1269758455,17:40:51,-37.85298,144.9785,3,12376,4,1,2,0,4099,135.3,4,"-37.85298,144.9785",-37.85298:144.9785
1269758456,17:40:53,-37.8534,144.97786,3,16743,100,1,-1,2,4170,154.2,4,"-37.8534,144.97786",-37.8534:144.97786
1269758458,17:40:54,-37.85359,144.97722,4,16661,100,1,0,1,4246,191.3,4,"-37.85359,144.97722",-37.85359:144.97722
1269758459,17:40:56,-37.85386,144.97623,4,14736,17,1,3,0,4354,189.4,4,"-37.85386,144.97623",-37.85386:144.97623
1269758461,17:40:57,-37.85384,144.97577,4,15060,62,1,3,0,4392,179.3,4,"-37.85384,144.97577",-37.85384:144.97577
1269758462,17:40:58,-37.85354,144.97522,4,16874,100,1,1,1,4431,195.4,4,"-37.85354,144.97522",-37.85354:144.97522
1269758463,17:40:59,-37.85319,144.97498,5,15957,100,2,-1,1,4496,213.5,4,"-37.85319,144.97498",-37.85319:144.97498
1269758464,17:41:00,-37.8526,144.97466,3,13429,0,41,-1,-2,4559,175.8,4,"-37.8526,144.97466",-37.8526:144.97466
1269758465,17:41:02,-37.85209,144.97406,2,9456,8,1,-2,0,4619,85.8,4,"-37.85209,144.97406",-37.85209:144.97406
1269758467,17:41:03,-37.85214,144.97386,2,11828,49,1,-1,1,4645,84.8,4,"-37.85214,144.97386",-37.85214:144.97386
1269758468,17:41:05,-37.85237,144.97363,2,16458,90,1,1,1,4677,114.7,4,"-37.85237,144.97363",-37.85237:144.97363
1269758469,17:41:05,-37.85259,144.97343,3,13961,43,1,2,0,4691,142.1,4,"-37.85259,144.97343",-37.85259:144.97343
1269758470,17:41:06,-37.8528,144.97295,3,14887,51,1,2,0,4753,148.1,4,"-37.8528,144.97295",-37.8528:144.97295
1269758471,17:41:07,-37.85278,144.97256,3,16703,81,1,2,1,4785,157.8,4,"-37.85278,144.97256",-37.85278:144.97256
1269758472,17:41:08,-37.85264,144.97217,4,17196,100,1,1,1,4842,188,4,"-37.85264,144.97217",-37.85264:144.97217
1269758473,17:41:09,-37.85239,144.97179,5,16499,100,1,-1,1,4885,211.9,4,"-37.85239,144.97179",-37.85239:144.97179
1269758474,17:41:10,-37.85191,144.97121,5,17321,100,1,0,1,4956,233.9,4,"-37.85191,144.97121",-37.85191:144.97121
1269758475,17:41:12,-37.85082,144.96985,6,16694,100,1,0,0,5118,268.2,4,"-37.85082,144.96985",-37.85082:144.96985
1269758477,17:41:13,-37.85043,144.96936,6,17822,100,1,0,0,5176,276.6,4,"-37.85043,144.96936",-37.85043:144.96936
1269758478,17:41:14,-37.85003,144.96886,7,16687,100,1,0,0,36,285.9,5,"-37.85003,144.96886",-37.85003:144.96886
1269758479,17:41:15,-37.84962,144.96834,7,16886,100,1,0,0,128,291.4,5,"-37.84962,144.96834",-37.84962:144.96834
1269758480,17:41:16,-37.849,144.96756,7,17184,100,1,0,0,191,296.6,5,"-37.849,144.96756",-37.849:144.96756
1269758481,17:41:18,-37.84806,144.96637,4,15073,2,46,1,-2,324,189.2,5,"-37.84806,144.96637",-37.84806:144.96637
1269758483,17:41:19,-37.84768,144.96605,3,13417,20,1,2,0,372,142.8,5,"-37.84768,144.96605",-37.84768:144.96605
1269758484,17:41:20,-37.84726,144.96609,3,15507,89,1,-1,1,417,144.3,5,"-37.84726,144.96609",-37.84726:144.96609
1269758485,17:41:21,-37.84694,144.96617,3,15499,94,1,-2,1,451,173.9,5,"-37.84694,144.96617",-37.84694:144.96617
1269758486,17:41:22,-37.84657,144.96613,4,17735,100,1,-2,1,534,203.8,5,"-37.84657,144.96613",-37.84657:144.96613
1269758487,17:41:23,-37.84602,144.96573,5,16266,100,1,-1,1,581,223.1,5,"-37.84602,144.96573",-37.84602:144.96573
1269758488,17:41:24,-37.84553,144.96507,5,17878,100,1,0,0,631,243.4,5,"-37.84553,144.96507",-37.84553:144.96507
1269758489,17:41:26,-37.84459,144.96393,6,17406,100,1,1,0,796,271.1,5,"-37.84459,144.96393",-37.84459:144.96393
1269758491,17:41:27,-37.84416,144.96347,7,16388,100,1,1,0,854,280.6,5,"-37.84416,144.96347",-37.84416:144.96347
1269758492,17:41:28,-37.8437,144.96304,7,15762,100,5,0,-3,945,286.8,5,"-37.8437,144.96304",-37.8437:144.96304
1269758493,17:41:29,-37.84301,144.96251,7,13291,0,71,0,-3,1022,215.6,5,"-37.84301,144.96251",-37.84301:144.96251
1269758494,17:41:30,-37.84269,144.96228,4,14268,0,50,1,-2,1040,164,5,"-37.84269,144.96228",-37.84269:144.96228
1269758495,17:41:31,-37.84235,144.96213,2,9571,0,6,2,-1,1088,95.8,5,"-37.84235,144.96213",-37.84235:144.96213
1269758496,17:41:32,-37.84219,144.96217,2,10097,29,1,1,0,1115,79.2,5,"-37.84219,144.96217",-37.84219:144.96217
1269758497,17:41:33,-37.84204,144.96243,2,13107,56,1,1,1,1134,95.6,5,"-37.84204,144.96243",-37.84204:144.96243
1269758498,17:41:34,-37.84202,144.96271,2,17096,95,1,-1,1,1171,120.1,5,"-37.84202,144.96271",-37.84202:144.96271
1269758499,17:41:36,-37.84171,144.96365,3,14062,39,1,-2,0,1248,141,5,"-37.84171,144.96365",-37.84171:144.96365
1269758501,17:41:37,-37.84143,144.96376,3,16599,100,1,-1,1,1295,153.1,5,"-37.84143,144.96376",-37.84143:144.96376
1269758502,17:41:38,-37.8411,144.96375,4,16107,100,1,0,1,1333,183.1,5,"-37.8411,144.96375",-37.8411:144.96375
1269758503,17:41:40,-37.84008,144.96368,5,15799,71,1,3,0,1444,215.7,5,"-37.84008,144.96368",-37.84008:144.96368
1269758505,17:41:41,-37.83952,144.96413,5,16975,100,1,1,1,1539,229.1,5,"-37.83952,144.96413",-37.83952:144.96413
1269758506,17:41:42,-37.83924,144.96461,5,16170,100,1,1,0,1564,242.9,5,"-37.83924,144.96461",-37.83924:144.96461
1269758507,17:41:44,-37.83867,144.96606,6,17471,100,2,-1,0,1728,268.9,5,"-37.83867,144.96606",-37.83867:144.96606
1269758509,17:41:46,-37.83815,144.96741,3,12753,0,26,2,-1,1842,159.1,5,"-37.83815,144.96741",-37.83815:144.96741
1269758511,17:41:47,-37.83804,144.9679,3,12650,36,1,2,1,1884,128.5,5,"-37.83804,144.9679",-37.83804:144.9679
1269758512,17:41:48,-37.8382,144.96835,3,14601,85,1,0,1,1912,135.6,5,"-37.8382,144.96835",-37.8382:144.96835
1269758513,17:41:49,-37.83838,144.96869,3,15749,100,1,-2,1,1961,172.6,5,"-37.83838,144.96869",-37.83838:144.96869
1269758514,17:41:50,-37.83851,144.96913,4,17388,100,1,0,1,2001,198.5,5,"-37.83851,144.96913",-37.83851:144.96913
1269758515,17:41:51,-37.83864,144.96994,5,16469,100,1,2,0,2069,225.9,5,"-37.83864,144.96994",-37.83864:144.96994
1269758516,17:41:52,-37.83884,144.97047,5,17667,100,1,2,0,2144,241.6,5,"-37.83884,144.97047",-37.83884:144.97047
1269758517,17:41:53,-37.83935,144.97115,6,16627,100,1,2,0,2225,257.4,5,"-37.83935,144.97115",-37.83935:144.97115
1269758518,17:41:54,-37.84007,144.97153,6,17213,100,1,1,0,2281,267.3,5,"-37.84007,144.97153",-37.84007:144.97153
1269758519,17:41:55,-37.84061,144.97166,6,17049,100,1,0,0,2367,276.6,5,"-37.84061,144.97166",-37.84061:144.97166
1269758520,17:41:56,-37.84116,144.97179,6,14988,0,61,0,-3,2446,234.2,5,"-37.84116,144.97179",-37.84116:144.97179
1269758521,17:41:58,-37.842,144.97194,2,12069,4,1,3,0,2520,112.5,5,"-37.842,144.97194",-37.842:144.97194
1269758523,17:42:00,-37.84247,144.97136,2,17459,76,1,-1,1,2581,133.2,5,"-37.84247,144.97136",-37.84247:144.97136
1269758525,17:42:01,-37.84268,144.97108,3,17735,100,1,-2,1,2630,163.5,5,"-37.84268,144.97108",-37.84268:144.97108
1269758526,17:42:02,-37.84319,144.97081,4,17098,100,1,0,1,2669,196.1,5,"-37.84319,144.97081",-37.84319:144.97081
1269758527,17:42:03,-37.84319,144.97081,4,16187,100,1,0,0,2669,204.4,5,"-37.84319,144.97081",-37.84319:144.97081
1269758528,17:42:04,-37.84407,144.97064,5,17835,100,1,-1,1,2812,241,5,"-37.84407,144.97064",-37.84407:144.97064
1269758529,17:42:07,-37.84561,144.97076,6,17333,100,1,-1,0,2950,272.2,5,"-37.84561,144.97076",-37.84561:144.97076
1269758531,17:42:07,-37.84612,144.97102,6,17737,100,1,-1,0,3008,276.4,5,"-37.84612,144.97102",-37.84612:144.97102
1269758532,17:42:09,-37.84684,144.97159,7,16547,100,1,-1,0,3097,284.9,5,"-37.84684,144.97159",-37.84684:144.97159
1269758533,17:42:09,-37.84706,144.97182,7,16832,100,1,-1,0,3188,289.2,5,"-37.84706,144.97182",-37.84706:144.97182
1269758534,17:42:10,-37.84768,144.9726,7,15537,0,35,-3,-1,3249,258.2,5,"-37.84768,144.9726",-37.84768:144.9726
1269758535,17:42:11,-37.84807,144.97336,5,14524,25,1,-4,0,3320,212.6,5,"-37.84807,144.97336",-37.84807:144.97336
1269758536,17:42:12,-37.84808,144.97414,5,15084,74,1,3,0,3384,205,5,"-37.84808,144.97414",-37.84808:144.97414
1269758537,17:42:13,-37.84808,144.97467,5,15513,76,1,3,0,3429,211.8,5,"-37.84808,144.97467",-37.84808:144.97467
1269758538,17:42:15,-37.84854,144.97563,5,17618,100,1,0,1,3547,238.2,5,"-37.84854,144.97563",-37.84854:144.97563
1269758540,17:42:16,-37.84904,144.97633,6,17618,100,1,1,0,3627,258.5,5,"-37.84904,144.97633",-37.84904:144.97633
1269758541,17:42:17,-37.84961,144.97702,6,17505,100,1,2,0,3711,268.3,5,"-37.84961,144.97702",-37.84961:144.97702
1269758542,17:42:18,-37.85029,144.97758,6,16040,100,1,2,0,3740,278.4,5,"-37.85029,144.97758",-37.85029:144.97758
1269758543,17:42:19,-37.85081,144.97786,7,16599,100,1,1,0,3858,284.3,5,"-37.85081,144.97786",-37.85081:144.97786
1269758544,17:42:20,-37.85164,144.97818,7,16932,100,1,0,0,3950,290.4,5,"-37.85164,144.97818",-37.85164:144.97818
1269758545,17:42:21,-37.85192,144.97827,7,13003,0,88,0,-4,4010,279.8,5,"-37.85192,144.97827",-37.85192:144.97827
1269758546,17:42:22,-37.85259,144.97852,4,14660,0,47,1,-2,4052,189.5,5,"-37.85259,144.97852",-37.85259:144.97852
1269758547,17:42:23,-37.85301,144.9785,3,12008,7,1,2,0,4099,134,5,"-37.85301,144.9785",-37.85301:144.9785
1269758548,17:42:24,-37.8533,144.97818,3,14254,73,1,1,1,4154,132,5,"-37.8533,144.97818",-37.8533:144.97818
1269758549,17:42:26,-37.85355,144.97742,4,17086,100,1,-1,1,4246,195.5,5,"-37.85355,144.97742",-37.85355:144.97742
1269758551,17:42:27,-37.85369,144.97693,5,14391,0,51,1,-2,4292,219.3,5,"-37.85369,144.97693",-37.85369:144.97693
1269758552,17:42:28,-37.85389,144.9762,4,14478,30,1,3,0,4352,181.5,5,"-37.85389,144.9762",-37.85389:144.9762
1269758553,17:42:29,-37.85378,144.97556,4,14851,60,1,2,0,4390,177.2,5,"-37.85378,144.97556",-37.85378:144.97556
1269758554,17:42:30,-37.85338,144.97508,4,16891,100,1,2,0,4448,193.7,5,"-37.85338,144.97508",-37.85338:144.97508
1269758555,17:42:31,-37.853,144.97487,5,15143,100,2,-1,0,4492,216,5,"-37.853,144.97487",-37.853:144.97487
1269758556,17:42:32,-37.85261,144.97466,4,14990,0,51,-1,-2,4557,171.5,5,"-37.85261,144.97466",-37.85261:144.97466
1269758557,17:42:34,-37.85213,144.97417,2,9169,13,1,-2,0,4617,79.7,5,"-37.85213,144.97417",-37.85213:144.97417
1269758559,17:42:35,-37.85216,144.97388,2,11329,44,1,-1,1,4642,81.2,5,"-37.85216,144.97388",-37.85216:144.97388
1269758560,17:42:36,-37.85239,144.97366,2,16388,94,1,0,1,4673,106.1,5,"-37.85239,144.97366",-37.85239:144.97366
1269758561,17:42:37,-37.85261,144.97346,3,14205,44,1,2,0,4701,140.9,5,"-37.85261,144.97346",-37.85261:144.97346
1269758562,17:42:38,-37.85278,144.97316,3,14937,48,1,2,0,4747,148.9,5,"-37.85278,144.97316",-37.85278:144.97316
1269758563,17:42:39,-37.85283,144.97279,3,16913,83,1,2,1,4797,160.3,5,"-37.85283,144.97279",-37.85283:144.97279
1269758564,17:42:40,-37.85266,144.97218,4,16560,100,1,2,1,4835,185.5,5,"-37.85266,144.97218",-37.85266:144.97218
1269758565,17:42:41,-37.85226,144.97162,5,15789,100,1,0,0,4901,213.9,5,"-37.85226,144.97162",-37.85226:144.97162
1269758566,17:42:42,-37.85193,144.97124,5,17303,100,1,0,1,4949,231.9,5,"-37.85193,144.97124",-37.85193:144.97124
1269758567,17:42:43,-37.85141,144.97058,6,16163,100,1,0,0,5027,253.3,5,"-37.85141,144.97058",-37.85141:144.97058
1269758568,17:42:45,-37.85084,144.96988,6,17306,100,1,0,0,5110,268.1,5,"-37.85084,144.96988",-37.85084:144.96988
1269758569,17:42:45,-37.85045,144.96938,6,16494,100,1,0,1,5197,277.9,5,"-37.85045,144.96938",-37.85045:144.96938
1269758570,17:42:46,-37.85005,144.96887,7,16606,100,1,0,0,29,286.1,6,"-37.85005,144.96887",-37.85005:144.96887
1269758571,17:42:47,-37.84943,144.96811,7,16939,100,1,0,0,121,291.5,6,"-37.84943,144.96811",-37.84943:144.96811
